學校代碼,校名,校系科組學程代碼,系名,招生群（類）別
817,實踐大學,817015,國際企業管理學系（高雄校區）,09 商業與管理群
817,實踐大學,817016,服飾設計與經營學系（高雄校區）,07 設計群
817,實踐大學,817017,服飾設計與經營學系（高雄校區）,13 家政群生活應用類
817,實踐大學,817018,時尚設計學系（高雄校區）,07 設計群
817,實踐大學,817019,時尚設計學系（高雄校區）,13 家政群生活應用類
817,實踐大學,817020,觀光管理學系（高雄校區）,15 外語群英語類
817,實踐大學,817021,觀光管理學系（高雄校區）,09 商業與管理群
817,實踐大學,817022,觀光管理學系（高雄校區）,17 餐旅群
817,實踐大學,817023,休閒產業管理學系（高雄校區）,09 商業與管理群
817,實踐大學,817024,休閒產業管理學系（高雄校區）,17 餐旅群
817,實踐大學,817025,應用日文學系（高雄校區）,16 外語群日語類
818,高雄醫學大學,818001,醫務管理暨醫療資訊學系,21 資管類
818,高雄醫學大學,818002,醫務管理暨醫療資訊學系,03 電機與電子群電機類
818,高雄醫學大學,818003,醫務管理暨醫療資訊學系,04 電機與電子群資電類
818,高雄醫學大學,818004,醫藥暨應用化學系應用化學組,05 化工群
818,高雄醫學大學,818005,醫藥暨應用化學系醫藥化學組,05 化工群
819,南華大學,819001,建築與景觀學系,06 土木與建築群
819,南華大學,819002,生死學系社會工作組,09 商業與管理群
